HHID,State,District,Service_Exp,OutOfHome_Exp,Welfare_Benefit_Score,Welfare_Intensity_Index,Welfare_Dependency_Ratio,Ration_Support_Total,Ration_Card_Type
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,5,5.0,3.821402913437581e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,6,6.0,4.5856834961250974e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,6,6.0,4.5856834961250974e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,5,5.0,3.821402913437581e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,5,5.0,3.821402913437581e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,6,6.0,4.5856834961250974e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,6,6.0,4.5856834961250974e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,5,5.0,3.821402913437581e-05,0.0,0
47283_2,Uttar Pradesh,Gorakhpur,350.0,4707.0,5,5.0,3.821402913437581e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,0
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
46247_3,Haryana,Jhajjar,510.0,5625.0,6,6.0,6.499907917971162e-05,0.0,3
49136_16,West Bengal,Maldah,278.0,1318.0,6,8.0,0.0004587682073632,2.0,4
42152_1,Maharashtra,Nashik,80.0,2610.0,6,8.0,0.0001474301089139,2.0,4
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
29039_3,Maharashtra,Amravati,1138.0,12205.0,5,5.0,9.40528501775718e-06,0.0,0
23702_9,Manipur,Bishnupur,464.0,2080.0,6,7.0,9.6530420872635e-05,1.0,2
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,4
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,7.0,1.7337504241496573e-05,1.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
23619_2,Nagaland,Kohima,2080.0,7981.0,6,6.0,1.4860717921282778e-05,0.0,0
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,2
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,5,5.0,2.81469722301972e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,4
46548_5,Punjab,Bathinda,500.0,6654.0,4,4.0,2.251757778415776e-05,0.0,4
48770_2,Maharashtra,Amravati,280.0,2081.0,5,7.0,0.0002331157586252,2.0,4
43900_6,Bihar,Sitamarhi,240.0,1364.0,6,7.0,0.0001237930180737,1.0,4
45226_1,Manipur,Senapati,600.0,1890.0,5,6.0,4.247065985248524e-05,1.0,2
24333_4,Karnataka,Ramanagara,0.0,1006.0,6,7.0,0.0005172541195595,1.0,2
26212_1,Delhi,South West,780.0,4840.0,6,6.0,7.622725886777112e-05,0.0,0
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
45714_1,Sikkim,East District,4560.0,2726.0,5,6.0,2.394120041178865e-05,1.0,4
27546_8,Uttar Pradesh,Mau,620.0,1840.0,6,8.0,0.0001018615192645,2.0,4
43656_10,Uttar Pradesh,Kheri,902.0,2093.0,4,6.0,5.249619402593312e-05,2.0,1
25858_17,Madhya Pradesh,West Nimar,160.0,1640.0,6,8.0,4.3262886932445e-05,2.0,1
24002_11,Tamil Nadu,Coimbatore,1280.0,1586.0,4,7.0,5.405071501374432e-05,3.0,4
47931_13,Uttar Pradesh,Meerut,660.0,5560.0,6,8.0,5.834433367124426e-05,2.0,4
43866_17,Bihar,Pashchim Champaran,468.0,1214.0,6,8.0,0.0002041180823106,2.0,4
22573_8,Andaman & Nicobar Islands,South Andaman,1000.0,2832.0,5,7.0,0.0001362716087836,2.0,3
40648_6,Karnataka,Chitradurga,1468.0,2655.0,4,5.0,4.205780424615592e-05,1.0,2
44509_10,Odisha,Mayurbhanj,250.0,1238.0,5,6.0,0.0002880737468792,1.0,1
26960_15,Uttarakhand,Haridwar,0.0,2125.0,5,6.0,8.775522143567542e-05,1.0,3
48334_6,Maharashtra,Pune,534.0,5204.0,6,8.0,0.000131568127621,2.0,4
44714_6,Jharkhand,Hazaribagh,150.0,2247.0,5,7.0,4.409393267486394e-05,2.0,4
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,6.0,4.0759208184449e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,7.0,4.755240954852384e-05,1.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,5,5.0,3.396600682037417e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
23346_2,Manipur,Imphal West,1500.0,5779.0,6,6.0,4.0759208184449e-05,0.0,1
48937_13,Andhra Pradesh,Chittoor,20.0,1231.0,5,6.0,0.0004307559767391,1.0,4
26820_11,Delhi,North East,380.0,3398.0,6,6.0,0.0001794043774668,0.0,0
40484_9,Tamil Nadu,Pudukkottai,0.0,1244.0,5,7.0,0.0001358247472689,2.0,4
46370_8,Punjab,Kapurthala,0.0,4540.0,5,6.0,7.331915829606276e-05,1.0,2
44402_6,Odisha,Balangir,220.0,1792.0,5,5.0,0.0001020699791777,0.0,0
49387_4,Assam,Karimganj,580.0,2072.0,6,7.0,4.589983344917577e-05,1.0,4
29145_14,Maharashtra,Solapur,0.0,2570.0,6,6.0,8.279744983854497e-05,0.0,3
44015_6,Madhya Pradesh,Raisen,600.0,1342.0,6,6.0,8.725495899016927e-05,0.0,0
42764_3,Madhya Pradesh,Tikamgarh,200.0,1047.0,6,8.0,0.0004335338427355,2.0,9
29791_10,Gujarat,Mahesana,0.0,907.0,6,6.0,0.0003635262041805,0.0,3
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,6,6.0,9.282939349915755e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
26218_3,Delhi,North West,1804.0,6357.0,5,5.0,7.735782791596464e-06,0.0,0
44670_7,West Bengal,Kochbihar,200.0,2484.0,5,7.0,0.0001096783291289,2.0,5
